1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,7704WLLYST11625,110012183065,ALLOY & STAINLESS FASTENERS,11625 CHARLES STREET,HOUSTON,HARRIS,TX,77041,,,29.884020,-95.583530,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332722,,,,,,1324223204557,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.110,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6572.000,2.880,0.000,0.000,6574.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6574.880,5.110,0.000,0.000,5.110,0.000,0.000,0.000,0.000,0.000,6574.880,0.000,0.000,6579.990,,PRODUCTION,1.040
2024,7750WGYSCW229BE,110070364820,WIKA INSTRUMENT LP,229 BELTWAY GREEN BLVD,PASADENA,HARRIS,TX,77503,,,29.708524,-95.147916,,WIKA HOLDING,044464584,WIKA HOLDING,WIKA ALEXANDER WIEGAND SE & CO. KG,315003806,,NO,334,Computers and Electronic Products,,,,,,,334513,,,,,,1324222926949,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,2.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,10626.000,0.000,0.000,0.000,10626.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10630.000,6.330,0.000,0.000,2.330,4.000,0.000,0.000,0.000,0.000,10626.000,0.000,0.000,10632.330,,PRODUCTION,0.820
2024,7750WFTNCH1NSUT,110067263071,AFTON CHEMICAL CORP,1000 N. SOUTH STREET,PASADENA,HARRIS,TX,77503,,,29.722250,-95.171700,,NEWMARKET CORP,003132222,NEWMARKET CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222605851,o-Cresol,NO,0000095487,95-48-7,16147,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,87.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.850,0.000,0.000,0.000,292.710,0.000,0.000,0.000,0.000,0.000,741.670,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1034.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21771.510,0.000,17.510,0.000,0.000,21789.020,0.000,22823.400,1122.230,0.000,0.000,87.850,741.670,292.710,0.000,0.000,0.000,0.000,0.000,21789.020,22911.250,,PRODUCTION,1.110
2024,77627NNLCMHWY36,110033444850,PHILLIPS 66 PIPELINE LLC-BEAUMONT TERMINAL,HWY 366 1/2 MILE E OF INTERSECTION W HWY 347,NEDERLAND,JEFFERSON,TX,77627,,,29.997801,-93.983184,,PHILLIPS 66,078378508,,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222582316,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.400,3.800,0.000,0.000,0.400,3.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.800,,PRODUCTION,0.800
2024,75691MRTNL8850F,110043787220,MARTIN LAKE STEAM ELECTRIC STATION & LIGNITE MINE,8850 FM 2658 N,TATUM,RUSK,TX,75691,,,32.259653,-94.570331,,VISTRA CORP,080457910,VISTRA CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1324223202678,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,1.000,183.000,1.000,0.000,0.000,0.000,0.000,0.000,18551.000,0.000,0.000,0.000,0.000,0.000,18736.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18736.000,0.000,18551.000,185.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18736.000,,PRODUCTION,0.770
2024,7904WHRFRD43CUN,110034091729,HEREFORD ETHANOL PARTNERS,4300 COUNTY RD 8,HEREFORD,DEAF SMITH,TX,79045,,,34.849980,-102.286790,,NA,,HEREFORD ETHANOL PARTNERS,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1324222565196,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,87.000,1090.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1177.000,0.000,0.000,1177.000,0.000,0.000,0.000,0.000,0.000,0.000,154536.000,0.000,155713.000,,PRODUCTION,1.010
2024,77720THGDYINTER,110062118505,GOODYEAR TIRE & RUBBER CO,11241 INTERSTATE HWY 10,BEAUMONT,JEFFERSON,TX,77705,,,29.976111,-94.218333,,THE GOODYEAR TIRE & RUBBER CO,004467924,THE GOODYEAR TIRE & RUBBER CO,NA,,NA,NO,325,Chemicals,,,,,,,325212,325199,,,,,1324223108844,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,867.715,0.000,0.000,867.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,867.715,867.715,0.000,0.000,0.000,0.000,867.715,0.000,0.000,0.000,0.000,0.000,0.000,867.715,,PRODUCTION,1.910
2024,75902LFKNNUSHWY,110066940289,STELLA-JONES CORP,5865 US HWY 69 S,LUFKIN,ANGELINA,TX,75901,,,31.332940,-94.731790,,STELLA-JONES US HOLDING CORP,605929814,STELLA-JONES US HOLDING CORP,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222820286,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,19.800,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,778.800,0.000,0.000,0.000,0.000,1.100,0.000,779.900,0.000,0.000,0.000,0.000,0.000,0.000,5576.700,1086.000,6662.700,0.000,0.000,0.000,0.000,601.000,0.000,601.000,0.000,8043.600,802.700,0.000,0.000,22.800,778.800,1.100,0.000,6662.700,190535.800,0.000,0.000,601.000,198602.200,,PRODUCTION,0.880
2024,7933WDMNDT13SFM,110054184235,HET LEVELLAND LLC,103 S FM 2646,LEVELLAND,HOCKLEY,TX,79336,,,33.588611,-102.262778,,HARTREE PARTNERS LP,015956132,,NA,,,NO,325,Chemicals,,,,,,,325193,,,,,,1324222701207,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,7750WKRRYM131BA,110069266261,KURARAY AMERICA BAYPORT,13100 BAY AREA BLVD,PASADENA,HARRIS,TX,77507,,,29.646324,-95.046810,,NA,,,NA,,,NO,325,Chemicals,,,,,,,325211,,,,,,1324222849376,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1600.000,818.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2418.000,427.790,3461.210,3889.000,4271.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4698.790,0.000,0.000,0.000,0.000,0.000,0.000,18416.000,0.000,18416.000,0.000,0.000,85738.000,0.000,0.000,0.000,89199.210,0.000,112314.000,7116.790,0.000,0.000,2418.000,0.000,4698.790,0.000,18416.000,0.000,0.000,0.000,89199.210,114732.000,,PRODUCTION,1.240
2024,77536DLTCH334TI,110000463285,DELTA DEER PARK,334 TIDAL RD,DEER PARK,HARRIS,TX,77536,,,29.713490,-95.113030,,PSC GROUP,166942651,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222772271,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,7603WCSTLC4725N,110037922816,COASTAL CHEMICAL CO. LLC,4725 N. HWY 171,CLEBURNE,JOHNSON,TX,76033,,,32.417510,-97.459150,,BRENNTAG N.A. INC,041167107,,NA,,,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222658775,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,,PRODUCTION,0.650
2024,77017TXSPT8600P,110000461134,TPC GROUP LLC,8600 PARK PL BLVD,HOUSTON,HARRIS,TX,77017,,,29.695670,-95.263930,,TPC GROUP LLC,361426395,TPC GROUP LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324223237684,"N,N-Dimethylformamide",NO,0000068122,68-12-2,4416,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,1377.400,263.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1640.600,0.000,0.000,0.000,201.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,201.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25569.000,0.000,0.000,0.000,0.000,25569.000,0.000,25770.600,1842.200,0.000,0.000,1639.800,0.000,201.600,0.000,0.000,0.000,0.000,34978.700,25569.000,62389.100,0.800,PRODUCTION,1.180
2024,7560WSYNTH3KDAK,110071268889,SYNTHOMER ADHESIVE TEHCNOLOGIES EASTOFLEX & EAST,300 KODAK BLVD,LONGVIEW,HARRISON,TX,75602,,,32.432840,-94.687398,,NA,,,NA,,,NO,325,Chemicals,,,,,,,325199,,,,,,1324222515607,Dicyclopentadiene,NO,0000077736,77-73-6,6643,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,360.000,341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,701.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,701.000,0.000,0.000,701.000,0.000,0.000,0.000,0.000,0.000,0.000,277.000,0.000,978.000,,PRODUCTION,0.820
2024,7780WTYNKM24NRT,110042002793,TOYO INK AMERICA LLC,2400 NORTH HARVEY MITCHELL PARKWAY,BRYAN,BRAZOS,TX,77807,,,30.701380,-96.429330,,TOYO INK AMERICA LLC,060179391,TOYO INK AMERICA LLC,ARTIENCE CO LTD,690552930,ARTIENCE CO LTD,NO,325,Chemicals,,,,,,,325910,325520,,,,,1324222441723,Vinyl acetate,NO,0000108054,108-05-4,24828,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,6.000,639.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,645.000,0.000,0.000,0.000,942.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,942.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,942.000,1587.000,0.000,0.000,645.000,0.000,942.000,0.000,0.000,0.000,0.000,0.000,0.000,1587.000,,PRODUCTION,0.950
2024,75802PLSTN25WRE,110022810500,BEST BLOCK PALESTINE PLANT,2500 W REAGAN,PALESTINE,ANDERSON,TX,75801,,,31.739310,-95.657320,,BEST BLOCK LLC,NA,,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327331,,,,,,1324223156670,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.116,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.000,0.000,0.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.117,,PRODUCTION,0.800
2024,7603WTRNKT8HUGH,110060259296,STAR STEP TRINKOTE COATINGS LLC,800 HUGHIE LONG RD,CRESSON,HOOD,TX,76035,,,32.536400,-97.633580,,STAR STEP PERFORMANCE COATINGS GROUP LLC,NA,,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1324222901783,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,,PRODUCTION,0.830
2024,77012STFFR8615M,110000460901,ECO SERVICES OPERATIONS CORP.,8615 MANCHESTER ST,HOUSTON,HARRIS,TX,77012,,,29.718139,-95.268750,,ECOVYST INC,076741574,ECOVYST INC,NA,,NA,NO,325,Chemicals,,,,,,,325180,,,,,,1324222669311,Allyl alcohol,NO,0000107186,107-18-6,24224,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.304,0.000,0.000,0.304,0.000,0.000,303459.000,0.000,0.000,0.000,0.000,0.000,303459.304,,PRODUCTION,1.700
2024,77536CCDNTTIDAL,110070827819,OXY VINYLS LP DEER PARK-VCM PLANT,5900 HWY 225 GATE 8A,DEER PARK,HARRIS,TX,77536,,,29.728559,-95.110764,,OCCIDENTAL PETROLEUM CORP,006908354,OCCIDENTAL PETROLEUM CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324222922357,"1,2-Dichloroethane",NO,0000107062,107-06-2,24117,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,7852.000,678.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8530.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2810.000,0.000,35.000,0.000,0.000,2845.000,0.000,2845.160,8530.160,0.000,0.000,8530.000,0.160,0.000,0.000,0.000,0.000,0.000,7169409.000,2845.000,7180784.160,,PRODUCTION,1.130
2024,7703WSCTRHHILLI,110071724764,SECTOR HOUSTON,HILLARD ST,HOUSTON,HARRIS,TX,77034,,,29.605272,-95.178530,,NA,,,NA,,NA,YES,999,Other,,,,,,,926120,,,,,,1324222418903,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,1.000
2024,76705KCHPT2017K,110000460527,FLINT HILLS RESOURCES CORPUS CHRISTI LLC WACO TERMINAL,2017 KENDALL LN,WACO,MCLENNAN,TX,76705,,,31.565600,-97.100300,,KOCH INC.,119316570,,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222646135,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,234.000,339.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,573.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,576.000,0.000,0.000,573.000,0.000,3.000,0.000,0.000,13888.000,0.000,1443.000,0.000,15907.000,,PRODUCTION,0.990
2024,78223HWLLH7811S,110000464854,THE SAN ANTONIO REFINERY LLC,7811 S PRESA ST,SAN ANTONIO,BEXAR,TX,78223,,,29.347600,-98.460300,,ALLEGIANCE REFINING LLC,NA,ALLEGIANCE REFINING LLC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222805564,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7529.000,1148.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8677.000,0.000,0.053,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,930.000,0.000,930.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,930.053,8677.000,0.000,0.000,8667.800,0.000,0.000,0.000,930.000,0.000,0.000,11543.000,0.053,21140.853,9.200,PRODUCTION,0.960
2024,7960WTWRTC1126N,110038312215,BROADWIND TOWERS INC,1126 N ARNOLD BLVD,ABILENE,TAYLOR,TX,79603,,,32.463650,-99.808500,,BROADWIND HEAVY FABRICATIONS INC.,795420491,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332312,,,,,,1324222553923,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,14.000,15764.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15778.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,333.000,0.000,333.000,0.000,0.000,0.000,0.000,0.000,0.000,243.000,0.000,243.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,576.000,16111.000,0.000,0.000,15778.000,0.000,333.000,0.000,243.000,0.000,0.000,0.000,0.000,16354.000,,ACTIVITY,1.300
2024,77656STHHMFM418,110000464097,TRECORA HYDROCARBONS LLC,7752 FM 418,SILSBEE,HARDIN,TX,77656,,,30.399113,-94.227706,,TRECORA LLC,119156184,,NA,,NA,NO,325,Chemicals,,,,,,,325110,,,,,,1324223060207,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,15.623,48.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.300,0.000,0.000,0.000,0.064,0.000,0.000,0.000,0.000,0.000,0.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.080,0.000,0.430,64.650,0.000,0.000,64.300,0.287,0.064,0.000,0.000,0.000,0.000,0.000,0.080,64.730,,PRODUCTION,1.240
